0.0,0.0,3.1,3.2,3.1,3.2,3.2,3.1,3.2,0.0,3.1,0.0,0.0,3.2,0.0,3.1,3.2,3.1,3.1,3.2,3.1,6.5,11.8,6.2,6.5,6.2,9.1,20.6,11.8,6.2,3.2,9.4,3.3,6.5,3.2,11.8,12.1,3.2,3.2,9.1,6.2,11.8,3.2,14.3,9.1,3.2,3.2,6.2,3.2,6.2,3.2,0.0,9.1,6.3,6.2,6.2,14.3,6.2,9.4,3.1,6.5,3.2,3.2,9.1,9.1,3.3,3.2,6.2,0.0,6.3,6.5,9.1,3.2,11.8,9.4,3.2,11.8,3.3,6.2,16.7,9.4,11.8,12.1,31.4,34.2,3.2,3.3,3.2,14.3,3.2,3.2,9.4,3.2,3.2,9.1,6.5,6.1,6.5,0.0,3.2,795281,1038663,667425,982725,698196,841964,788961,987951,960403,1446985,2158705,520873,979595,781778,922203,548168,507123,1308814,3387153,1227297,951684,1017424,1063967,540247,772558,532960,736564,495032,795647,528730,719531,530297,806724,534102,990746,537504,7164273,1596751,1120233,1347894,718106,527757,1102733,717031,1337628,991680,731300,1059189,957187,530293,3385397,857593,615124,621658,956313,427214,1316988,956733,492345,777672,429765,530284,1342251,730184,492131,813205,679971,590263,747677,1676071,675080,971056,731910,952896,394801,736760,1002461,517428,636428,867524,925158,917572,419691,829137,713711,1302173,849452,744175,745737,913820,793881,677087,947419,541999,1028682,800871,830985,814113,524946,1056176,39665,107517,41852,59290,51444,42442,39571,47458,48331,70760,103149,30454,46776,40012,53939,29644,25219,93876,242244,73060,56691,52521,52258,28939,42532,22030,37910,19392,41659,29963,35694,26742,44148,32820,59712,28324,494214,81825,57872,74463,33426,25325,59765,39676,63578,50541,36295,49178,50843,30896,112886,44018,34234,44996,50202,17761,63202,50207,20116,44503,15658,24729,72984,36588,15378,42670,33594,26011,42263,88939,38820,50920,36981,48546,15215,39795,57364,21426,29593,47200,47987,48515,12946,40896,35021,62075,44127,48070,40312,44636,42183,33924,50758,28955,49085,40548,39732,38850,25816,53223,0
3.2,3.2,11.8,25.0,16.7,6.2,0.0,6.3,6.2,3.2,6.2,9.1,8.8,3.2,0.0,3.2,9.1,6.3,3.2,9.1,13.9,9.1,6.2,3.2,6.2,3.2,9.1,30.8,6.2,3.1,9.1,14.3,6.3,11.8,6.5,0.0,3.2,9.1,3.2,3.2,9.1,11.8,6.3,3.2,3.1,3.3,0.0,6.3,6.2,3.2,6.2,3.2,3.2,6.1,0.0,3.2,3.2,3.2,3.2,9.1,8.8,3.2,9.1,11.8,6.2,3.2,0.0,6.1,0.0,6.2,9.1,6.3,9.1,3.2,3.2,3.2,3.2,6.2,3.2,3.2,3.1,9.1,3.2,6.2,9.1,0.0,0.0,3.1,3.2,0.0,6.2,9.1,11.8,6.2,3.2,3.2,6.1,3.2,6.2,14.3,1462509,823058,996685,966718,535710,1766853,746700,642053,534282,523897,698013,667933,1059732,738074,975738,953073,854413,955200,948430,814904,998867,804836,709623,614467,696985,507731,1010570,737464,441151,1029283,947051,1114555,1087162,435821,1091637,716709,503442,722898,1029576,8196126,1285419,1518788,1577568,823011,932982,733033,697835,800218,561905,944071,815683,705993,1572247,946756,909772,742465,954693,1518205,730532,544746,539901,645549,524409,646383,666708,1258311,652275,747657,730026,535127,655910,1314847,1060746,1680112,911997,441676,938956,864782,1180029,1319643,777004,523065,989542,882437,1429913,758392,1077836,1477525,1170856,419631,793037,693585,534223,1023233,512293,1509711,541569,717958,1135573,1169596,249974,46022,56670,50711,26432,96954,40397,32288,9476,26728,36895,34635,53461,37672,51675,45346,41843,47114,48127,39637,51396,42074,39491,43460,44097,20196,55538,39215,19514,53768,47784,56743,61712,13295,61396,37083,18098,39907,73099,454226,61986,70805,69946,50796,54205,38969,35478,40057,33690,49561,44891,41194,79290,46322,46959,42662,61354,76882,38086,31740,30104,34688,26650,34604,34584,64529,33384,39958,40018,27485,35182,67831,53869,84140,48519,12968,51508,44782,62963,64647,41055,24841,48322,45518,89662,45615,64252,76280,57951,13980,39765,40091,21198,49242,15550,73011,30007,40075,60974,57347,0
0.0,3.1,3.2,3.2,0.0,6.3,3.2,3.2,3.2,6.1,3.2,6.2,3.2,3.2,9.1,46.2,22.9,3.2,6.1,6.2,11.8,6.2,3.2,3.2,3.2,0.0,3.2,15.2,3.2,6.2,14.3,3.2,0.0,3.2,3.2,6.2,6.2,0.0,6.3,9.1,6.2,14.3,6.2,6.3,6.2,6.2,6.1,0.0,11.8,6.2,11.8,6.2,3.2,9.1,3.2,3.2,9.1,3.2,6.3,3.2,9.1,8.8,14.3,12.1,9.1,3.2,6.2,0.0,6.3,0.0,6.2,6.2,6.2,3.2,3.2,6.2,3.3,3.1,6.3,3.2,6.2,0.0,9.1,6.3,3.1,9.1,6.2,0.0,3.2,3.2,3.2,3.1,14.3,11.8,6.2,9.1,6.2,3.2,3.1,3.2,1078966,942829,966700,1536820,2600565,1445755,534068,856494,744943,1042213,879550,822114,1535306,786154,744694,547746,921760,1052123,494827,1050317,513886,959469,770262,1226168,836197,1136812,748551,1022466,1298392,875716,515289,765266,521694,649840,697766,817667,1598058,741786,856746,1061285,857148,524308,766880,703277,838193,1201664,810133,1041574,890275,431397,794781,911993,542722,903051,844719,1121210,725495,738121,513043,1118480,911305,827522,903971,1321032,810685,533774,734783,755004,785804,532180,927274,879177,847378,778530,1047443,1126598,520656,1028210,821295,1323034,949224,574339,821756,738826,1464323,1076666,1029467,744456,1156258,711962,1011283,988799,781871,542793,1191741,871209,743125,834637,728448,733903,57759,48406,34827,83094,94901,68934,29584,46364,37956,49479,52130,54363,75603,39302,40902,29397,45000,36960,15204,55110,18779,50053,40822,68303,40882,65737,39628,56064,68422,42886,28756,37034,24532,33020,36316,40274,84148,36381,41206,52558,49062,20954,42782,36007,44530,66020,43637,59986,49037,17735,39409,44329,29595,47064,46362,53039,40278,38664,11275,60183,44101,38475,43610,71715,44033,26909,45672,39405,39785,25881,45631,44342,45899,38452,49780,57405,24651,49471,41236,64914,47894,28803,45780,35785,69733,58434,60608,39137,57738,40020,51686,49766,40897,29160,63976,45420,42531,40535,37870,36907,0
0.0,3.2,6.5,3.2,3.2,3.2,9.4,9.4,6.2,3.2,3.2,3.2,3.2,3.2,9.1,6.5,6.5,3.2,6.2,3.2,6.3,6.2,6.5,11.8,3.2,28.6,36.8,18.2,0.0,9.1,6.5,3.2,0.0,3.2,6.3,3.2,3.3,3.3,6.2,14.7,3.2,3.3,6.2,6.2,0.0,6.3,3.2,6.2,6.2,9.1,9.1,3.2,9.1,3.2,9.4,3.2,6.5,6.2,9.1,6.2,6.3,6.5,6.2,6.2,3.1,9.4,3.1,3.2,6.2,3.2,6.3,3.2,3.1,6.2,6.5,6.3,3.2,11.8,3.3,6.1,3.2,3.2,3.2,3.2,0.0,3.2,3.2,9.1,6.2,0.0,6.2,9.1,3.2,6.2,6.2,3.2,6.5,6.1,6.2,9.1,737947,1135877,1010628,1196579,856542,995473,950915,516970,1061578,850464,948128,528911,700913,1254810,735075,798070,693938,846102,2413974,520657,1111905,706931,1055863,771772,1070642,730010,517041,1271428,534111,528258,954567,526298,912188,830432,725672,837374,532577,535330,929348,1602991,396554,907996,855392,1387643,1028406,522453,772220,646974,879457,677398,512409,934196,798748,760615,1052122,1010095,735473,794843,853639,1029973,720051,745161,515639,523628,1033610,739737,750047,836388,548228,945630,591405,664549,1110067,678879,873571,894000,1259241,647627,1197929,509563,784755,952612,986111,732604,923050,910261,907710,633339,947236,834749,1448921,387259,523542,955303,912577,539283,587237,538022,687878,1310897,39661,113684,61508,68990,48374,60057,47411,28104,67060,40288,55127,22503,37409,61301,41198,39672,33393,42729,158878,22244,54394,35913,52791,39301,52812,43122,22619,58971,28210,25635,50239,31014,47956,51067,38676,39703,26162,28361,43990,90000,10127,43401,42273,67744,51408,25144,36297,31197,45855,38600,21373,46343,41598,40626,53226,52765,38919,40842,43180,59495,35898,36558,26607,27193,51257,39980,38730,46078,30184,47357,32673,32183,54367,39171,46869,53135,65374,32035,58397,22665,38925,47805,48183,38563,46006,46854,42733,30997,48256,43168,71028,15185,27619,50658,46708,29178,28699,26559,36115,68417,0
3.2,9.7,6.2,6.3,6.5,3.3,6.2,3.2,9.4,6.2,3.2,6.1,6.5,3.2,3.2,9.4,11.8,9.1,0.0,6.3,0.0,14.3,6.2,6.2,22.9,3.2,11.8,3.2,3.2,6.3,6.5,3.2,11.8,6.2,6.3,6.2,3.2,3.2,3.2,6.3,3.2,6.1,6.2,0.0,6.3,3.2,6.2,9.1,14.3,8.8,6.2,3.2,6.2,3.3,3.2,9.4,0.0,0.0,9.1,12.1,6.2,3.2,3.3,3.2,12.1,6.2,9.1,3.2,9.1,6.3,0.0,6.2,3.2,3.2,3.2,6.3,3.2,11.4,3.2,6.2,3.2,11.8,6.5,6.2,6.2,6.3,6.2,3.2,3.2,9.1,3.1,6.2,6.2,3.2,3.2,6.3,3.2,0.0,3.2,6.2,654416,3423245,724078,521528,789559,783606,1075958,547009,648157,537433,747760,699303,548958,844971,852087,547995,821818,903051,866341,527489,862416,497740,1254662,1203139,679994,693112,1048876,902598,792242,533778,950261,847333,642720,540415,700645,743940,554056,722475,873165,1586803,1103929,1305584,712543,781317,718565,723715,2873216,1388643,536960,775503,985461,712898,937952,536492,1053707,523772,936900,1677270,890801,499428,519318,700754,1091303,893643,685742,614116,531514,1246307,939194,994584,1593172,530864,922679,544074,903837,752015,857430,604833,808887,1287536,805044,1261436,692551,920529,926171,924471,1843193,868669,1353995,664802,668704,692243,1838840,1798889,809844,527655,730013,894321,684426,715209,33680,222285,45571,21698,37744,39440,60541,28898,38049,28052,37925,32872,32395,41165,44361,30581,42382,46061,44732,22993,45216,16760,64400,57259,40504,38277,54188,43568,44760,26310,48690,47454,42996,29709,35185,37483,30819,41221,46065,78315,53862,61733,37066,37751,33919,38766,143342,74165,29361,39253,50494,42179,57795,29246,54148,26930,47171,82959,50415,19563,54909,33224,62531,50187,34544,34719,48446,61709,48935,47042,85323,27711,45989,28887,45417,40637,43269,31800,40537,62320,52622,65791,33024,45392,47021,46049,89703,46190,71345,44351,37908,38537,89112,97965,40348,25712,37687,44558,34984,36879,0
0.0,3.2,11.8,3.2,3.2,11.8,9.1,3.1,6.2,6.2,3.2,6.2,0.0,6.2,0.0,0.0,0.0,3.2,6.2,3.2,6.2,0.0,9.1,41.2,17.6,22.2,3.2,0.0,6.2,14.7,3.2,3.2,9.4,3.2,9.1,9.7,6.3,9.4,6.5,3.2,3.2,6.3,6.2,6.2,3.2,6.1,6.3,3.3,3.2,6.2,6.2,0.0,9.1,0.0,6.2,9.1,3.2,3.2,6.2,6.2,0.0,9.1,3.2,9.4,3.2,6.2,3.2,9.4,3.2,6.2,6.5,3.2,9.1,6.5,6.2,3.2,3.2,9.1,14.7,6.2,0.0,6.5,0.0,11.8,6.2,3.2,9.1,12.1,3.2,6.2,3.2,0.0,11.8,9.1,3.2,6.2,0.0,0.0,3.2,3.3,537718,1589010,1051290,948443,535816,857525,507687,1486921,1962164,798158,869326,771400,1521198,1221144,885304,641298,984998,733617,676845,1047157,888808,708784,689274,807060,632999,841850,610126,673450,1315729,527181,840371,701982,825641,701032,720996,956979,829369,743746,6464395,1110461,1341555,1437956,808444,936137,504819,1144718,1180062,965390,1063544,768155,867124,902632,845530,771877,717604,1381639,534458,1344387,716313,827465,672607,730007,937626,771157,1142477,787188,1031751,1426787,526899,906354,736138,537325,851453,533253,527451,710448,930563,1040369,1259381,929909,722920,735227,863805,1435407,537954,651201,716399,693251,740581,706651,984468,772973,1150548,719585,930876,953223,801773,911678,727067,544814,23529,74095,53867,46735,29740,42700,11104,143530,92935,40003,43606,40348,58680,62530,52606,34675,47763,45162,34203,49851,43876,37511,32826,41685,31472,43040,37437,37376,66009,24818,43637,35783,49467,36388,34753,50830,42839,38195,403927,40321,64633,102364,49413,46813,25862,56998,63332,49919,60378,40348,47363,50044,40092,37048,40710,65420,28385,74190,54465,44568,42026,39843,47437,38209,57492,45703,49218,71760,25765,42359,38497,28558,41186,27748,26742,34224,46377,66645,62585,46512,36409,49144,43657,70335,30485,32601,40634,37842,39790,36401,48304,44702,64561,36609,51161,49645,42143,46772,39939,28062,0
3.1,8.8,6.1,3.1,11.8,0.0,3.1,6.2,3.1,11.4,6.1,3.2,9.1,6.3,3.2,6.1,3.1,8.8,6.2,0.0,3.2,6.3,3.1,17.6,6.2,6.1,14.3,6.2,6.1,6.1,3.1,8.8,3.2,3.2,3.2,6.2,3.1,6.1,8.8,6.2,17.1,6.2,9.1,6.3,3.2,6.2,3.2,6.2,6.1,11.8,9.1,45.7,17.1,0.0,0.0,6.2,6.3,6.2,3.2,6.2,3.2,8.8,6.2,6.2,3.2,9.1,3.2,0.0,6.1,3.2,3.2,3.2,6.2,3.2,6.5,0.0,3.1,12.1,0.0,9.1,12.1,3.2,9.1,11.8,3.2,3.2,3.2,16.7,12.1,9.1,9.4,3.2,0.0,6.2,6.2,6.2,3.2,9.1,9.4,6.2,708244,825316,1690110,1429336,1246586,718710,829598,1314755,791985,529794,523453,780671,1522751,690351,517878,776190,944509,542904,530498,1672355,2376432,546563,811717,560592,961243,1101213,649343,1688972,430501,1215317,944697,637580,531420,748517,824326,521378,788190,949473,823202,696663,540768,545996,914996,1034354,790798,1203511,1416453,1579341,1304291,1108205,900204,541734,795391,2050704,2194351,694545,1015190,551753,494084,901282,535130,526720,1064029,570537,652979,540535,509280,544487,726967,971412,211552,727320,519535,854253,703144,944909,1035883,715278,1161390,952969,916055,705013,745431,1106711,546476,700815,1491562,527850,697683,711010,710973,886200,726135,938353,947403,518497,1262408,723734,795450,769322,37811,50259,264874,102053,116765,37974,45791,69386,40429,23333,28587,37145,74195,37266,27822,38559,45989,28901,25468,88730,144490,28420,44168,30100,49164,54087,31963,82090,18026,72807,46219,41958,29417,41902,37829,25421,38956,48618,43102,38242,22552,28125,44663,51787,38687,58885,77442,83291,66769,53424,55647,35382,54493,99731,104958,36730,53206,32249,20042,42476,28289,27741,53782,30732,31529,29231,16623,31038,37646,47559,8890,38822,24786,62276,37365,47306,48295,35525,66077,48210,48399,33596,38640,51797,29433,38874,82382,25319,33524,41293,36112,49393,36524,50158,55940,25335,63031,33149,40320,37499,0
3.2,3.2,6.1,9.1,11.8,6.2,0.0,3.2,3.2,3.2,6.1,6.2,6.5,6.2,3.2,3.2,0.0,0.0,3.2,0.0,3.1,18.2,38.9,27.0,9.1,6.2,0.0,3.2,3.3,3.2,3.2,0.0,6.3,9.1,9.1,6.2,6.2,9.4,17.6,11.8,0.0,6.2,9.1,3.2,3.2,3.2,3.1,3.2,6.2,6.2,6.2,6.2,6.3,3.1,6.2,12.1,3.2,3.2,3.2,3.2,3.2,12.5,6.2,6.3,12.1,12.5,0.0,3.2,0.0,11.8,3.2,3.2,6.2,6.3,3.2,3.2,6.1,3.3,9.1,6.2,6.2,6.2,3.2,6.5,0.0,6.2,12.1,3.2,3.2,6.5,3.2,9.1,3.3,0.0,6.3,3.2,9.1,3.3,3.2,0.0,812293,432182,948682,545736,783407,748907,546602,1625834,1480026,1249734,703159,728158,889822,835242,532192,1047025,584496,725344,777894,518571,795648,972739,524547,549912,1770924,878526,737219,993328,1463136,599893,535899,746027,1023821,1053866,524041,784297,945182,909366,745463,877889,747535,852785,17138562,3120401,1054984,883815,857454,434883,890417,733878,989600,697982,1590540,702951,954573,701542,994311,912684,1245854,1383935,1034395,757727,847137,929143,1038933,758340,928103,769616,1715438,802142,533689,509505,999027,863451,919725,1052996,942615,732335,949248,536666,1002056,714121,408538,790017,1163951,783953,1169127,1377963,2240595,523036,1313820,525017,909583,688073,1045284,741968,955250,518869,1084762,709312,48367,15088,54957,29040,39686,39246,29213,80516,72041,62231,34391,38627,47461,43596,26302,53137,27331,35394,48755,24937,44198,51282,25481,29478,84382,47503,35493,48978,77685,30041,31555,50109,52600,51704,24688,39549,57753,47445,36537,44860,37169,45337,708808,242125,70427,43979,49067,18929,53330,37298,50472,35545,73475,33719,50020,38276,50577,51502,79353,72837,54233,42196,54113,47965,52843,42763,46615,38299,83454,44732,29316,18161,51859,41332,44077,50633,53272,37003,48665,27278,60931,36395,13078,41230,62376,38791,58032,68055,113321,24238,41175,26174,44435,33761,49351,38894,48578,24248,73495,37026,0
0.0,6.2,0.0,6.3,9.7,6.2,6.2,6.1,6.3,6.2,3.2,3.2,0.0,3.2,6.1,6.2,9.1,20.6,6.2,3.2,3.2,6.2,3.2,3.2,3.2,0.0,11.4,0.0,6.2,3.2,9.1,0.0,6.2,6.2,0.0,9.1,0.0,3.1,3.2,6.3,3.3,6.5,3.2,9.4,6.3,3.2,6.2,6.2,3.2,3.1,12.1,0.0,3.2,3.2,3.2,9.1,6.2,6.2,3.2,3.2,6.1,9.4,9.1,6.5,6.1,6.5,6.2,3.2,9.4,3.2,3.2,3.2,6.5,6.2,6.2,9.1,0.0,3.1,3.2,6.3,3.3,6.2,9.1,9.1,3.2,6.3,6.2,11.8,6.2,3.3,14.7,6.5,6.2,6.2,6.5,6.1,0.0,9.1,9.1,0.0,1012159,797966,1114080,6985655,4447145,1072918,1613544,425260,522543,708510,770400,846926,731479,642868,737337,851377,1082185,1849374,540438,920879,729837,527811,1419350,1043680,724613,738443,1189788,867874,539866,650593,1072328,786233,537784,733877,507877,694369,690132,815321,1082560,741442,861591,1113957,552697,987743,1054267,906699,949553,538469,1017180,730384,1050331,781182,1216756,925059,723186,1786008,938111,1254501,742871,845799,1102802,742690,1475842,648365,556600,446385,1174133,900331,848798,951059,734689,1400821,743775,1468790,831061,537166,784501,780461,516094,519391,829330,691583,901289,987279,526986,1066095,949314,993142,1160246,488587,1238700,816122,849748,903627,1468107,725675,742275,497282,532578,680271,59959,48130,67922,293631,336434,57556,78752,17998,26712,41570,38420,46071,35003,31213,35737,45955,62726,161335,32398,49358,39187,25792,68181,49518,35274,39904,81455,46261,31499,31798,55773,40363,28470,37783,21177,35050,35967,43062,55713,37384,42405,58667,31635,51108,56504,44520,49265,28158,49888,39290,56516,46831,65887,47053,37078,104669,44211,69818,38922,41637,52181,40737,79566,31444,31786,14557,68075,47138,42537,48946,37837,70014,40207,69284,41070,27798,38507,40567,23661,24359,56280,35847,46352,49345,26774,55807,46303,42406,60586,14599,69501,55897,40025,48137,73175,36932,39100,23780,27178,36278,0
6.2,0.0,6.2,3.2,16.7,3.2,3.2,0.0,11.8,8.8,9.1,3.2,3.2,6.2,6.2,9.1,3.2,0.0,6.2,6.2,3.2,17.6,3.2,3.2,0.0,6.2,3.2,3.2,6.3,3.3,9.1,6.2,3.2,6.3,14.3,9.1,6.2,3.2,6.3,24.3,37.1,9.4,0.0,3.1,9.1,6.2,6.3,6.2,9.1,0.0,3.2,6.3,3.2,6.5,3.2,9.1,9.4,3.2,6.2,9.1,6.2,6.3,6.5,6.2,12.1,11.8,3.2,3.2,6.2,0.0,3.2,3.3,9.1,9.4,3.2,8.8,9.4,6.3,6.5,6.2,0.0,3.2,6.3,6.2,3.2,6.2,0.0,3.2,11.8,3.2,3.2,6.5,3.2,3.2,8.8,9.1,3.2,3.2,6.2,9.1,843711,3376316,2330866,697236,429173,787298,963479,525560,784512,1038148,741745,1322627,686622,520836,436594,2258954,669927,2080026,871735,732738,744924,2033480,723467,737048,529846,852363,908802,1032658,530759,949291,1185588,901259,719414,829263,1073089,647998,903052,790205,822746,516195,1020622,880115,970773,737519,927040,549401,1809067,545955,802602,963158,794672,930280,543626,1242559,531436,953495,1089757,683619,1044723,666104,948151,534863,935695,546095,1188605,715114,1177084,1262890,744632,541151,536071,532094,727575,932423,727269,904566,485684,6434832,501905,529809,529404,942559,1202890,1134515,519760,809411,839381,1112591,526416,662010,877855,728530,1262356,783974,745615,1083052,1111326,735018,938124,1917705,46211,182180,302059,48286,15423,40453,50552,24462,37396,53256,41105,63893,35973,27294,13777,126760,33250,100261,44374,37067,37718,113388,40187,38652,26469,48523,54478,50749,27245,47765,57354,53586,37127,41300,54860,38257,42056,44353,42635,26341,50208,45105,49569,35365,46377,31152,106125,29467,42603,50222,38743,46445,40139,61594,27751,49863,61379,42132,50589,34472,59764,26854,48241,30771,61020,38951,56651,62309,39005,52133,26185,31667,36022,47820,34989,49202,16234,384317,20342,30504,22214,47826,65894,59644,17923,41892,41081,52697,24905,31113,53615,39462,66825,40500,38431,57084,57863,41984,49741,95455,0
